am,bt,evalue
727008,100645464,7e-132
726997,100645538,0.0
726997,100645538,5e-120
726979,100647592,0.0
410547,100648069,1e-156
408481,100645654,3e-179
408480,100648297,0.0
410546,100648571,0.0
410545,100648690,0.0
408478,100649031,0.0
408477,100649271,2e-67
726839,100649149,0.0
552812,100647078,0.0
102654028,100649232,1e-47
100576374,100649114,0.0
100576374,100649114,2e-17
552815,100646842,0.0
102656615,105666452,1e-98
552824,100646436,0.0
726723,100646317,0.0
725987,100644944,0.0
408504,100643988,0.0
551005,100644228,0.0
412453,100644501,0.0
726067,100644106,0.0
409185,100643864,0.0
411746,100643629,0.0
102653951,100646606,3e-40
411467,100646487,0.0
411466,100646364,0.0
411466,100646364,7e-05
102654133,100646364,0.0
102654133,100646364,5e-07
411463,100651006,7e-23
413973,100645328,5e-80
410636,100645929,2e-81
100576614,100645813,8e-49
551316,100645693,1e-162
724865,100645470,0.0
100577558,100643629,1e-166
550915,100649190,2e-78
726277,100643425,2e-43
409204,100642942,2e-179
411797,100642621,0.0
409200,100642505,0.0
725889,100647128,1e-124
411827,100642386,0.0
552553,105666568,1e-79
102654708,100652296,3e-162
100578260,100652094,0.0
411958,100649975,0.0
726466,100650222,6e-56
409573,100650344,0.0
100578556,100650461,0.0
726792,100650580,0.0
726792,100650580,7e-35
552750,100644625,0.0
726745,100651022,2e-111
100577836,100650825,6e-168
552736,100651143,3e-175
552730,100651387,1e-106
409508,100651266,1e-128
412489,100651701,0.0
100578725,100651819,2e-57
409485,100645849,1e-56
726631,100652297,0.0
412430,100652175,0.0
726601,100652058,0.0
100578894,105666575,1e-45
726566,100648609,0.0
102654152,105666576,4e-94
726528,100642387,6e-89
725811,100642506,7e-43
552668,100642742,0.0
100577418,100648724,1e-87
677674,100649907,5e-30
677673,100649907,6e-09
677664,100649907,6e-10
551719,100649907,3e-14
552478,100649907,5e-15
677677,100649907,3e-11
551935,100649907,1e-11
551984,100643220,0.0
725717,100644745,4e-172
413200,100643345,0.0
409835,105666602,5e-175
727228,100643784,0.0
726887,100644037,1e-163
412203,100644270,0.0
726853,100644150,0.0
102655669,100644502,5e-52
413557,100644380,5e-107
552757,100644825,0.0
724123,100647278,1e-15
724186,100645028,5e-144
410151,100645389,0.0
550932,100631087,0.0
724207,100645694,5e-68
724366,105666581,1e-134
724249,100646441,0.0
551839,100646563,2e-112
414008,100646244,0.0
411901,100646684,0.0
411902,100646805,0.0
409918,100646927,0.0
102655670,100647121,1e-31
551958,100647240,0.0
551958,100647240,8e-149
552006,100647479,0.0
724647,100649517,0.0
724732,100647708,0.0
724732,100647708,4e-54
410040,100647824,9e-178
406147,100648073,1e-127
552158,100647945,5e-172
409137,105666583,0.0
552795,100648463,0.0
725201,100648723,3e-114
409513,100648884,6e-141
100577640,100649236,3e-107
552479,100649004,0.0
727622,100648774,1e-102
100577797,100649599,9e-37
551413,105666586,3e-123
411897,100650132,0.0
552028,100650379,0.0
552053,100650621,2e-117
411742,100650503,0.0
552155,100650791,3e-64
409447,100650016,0.0
551147,100650016,3e-49
551194,100650075,4e-21
550659,100650905,0.0
725379,100651388,1e-99
100577909,100651621,2e-10
409948,100651267,7e-152
100578560,100651737,3e-75
413517,100651023,0.0
413515,100651937,0.0
725503,100648759,3e-40
552258,100652259,0.0
408548,100643595,0.0
725659,100642741,2e-93
410635,100651102,0.0
410633,100648228,0.0
552099,100642539,0.0
552072,100642304,2e-139
725786,100644700,2e-161
408546,100645303,0.0
102653759,105666542,0.0
551969,100651810,2e-06
102653832,100642587,3e-138
100576341,100643594,2e-164
406068,100644660,0.0
413755,100647485,9e-60
413755,100647485,1e-27
413755,100647485,1e-18
413755,100647485,1e-12
413755,100647485,2e-08
413755,100647485,3e-08
551847,100648916,0.0
551825,100647440,0.0
100576213,100651421,0.0
551213,100651421,0.0
409355,100644227,4e-144
727591,100642863,0.0
411772,100645609,0.0
410632,100651375,5e-97
408544,100647556,0.0
726228,100648838,0.0
726228,100648838,2e-86
726278,100649786,2e-106
726278,100649786,1e-79
410630,100650502,0.0
413795,100650790,0.0
726543,100650982,8e-79
408543,100651818,0.0
726416,100651700,0.0
726436,100652057,0.0
411849,100651935,0.0
409440,100651300,0.0
726494,100652174,2e-94
726494,100652174,9e-27
726509,100643098,6e-146
551770,100642349,0.0
552745,100642620,0.0
551438,100642740,0.0
726728,100643302,0.0
726718,100643504,2e-163
726706,100643628,0.0
551551,100650539,0.0
102653576,100643987,0.0
726666,100643863,9e-147
102656870,100644105,8e-46
100576089,100644105,2e-73
411720,100644347,0.0
409179,100644463,0.0
551721,100644823,0.0
727467,100646797,1e-14
552452,100644943,0.0
409378,100645141,0.0
724208,100645388,1e-141
724250,100645388,5e-142
724295,100645503,0.0
413032,100645812,0.0
100576221,105665619,0.0
100578561,100645424,8e-69
100578592,100645541,2e-73
100576262,100645657,6e-41
409740,100646041,0.0
413034,100645778,0.0
552781,100646272,8e-98
724690,100649777,5e-06
413036,100644563,4e-21
102655456,100642216,6e-06
724806,100646011,0.0
724847,100646518,0.0
724916,100646636,6e-152
725005,105666593,2e-14
102655991,105666593,8e-57
412775,100646011,0.0
412774,100646756,0.0
409603,100646881,0.0
100576625,100647120,0.0
552690,100648260,4e-142
408542,100648374,0.0
100577122,100648488,0.0
408541,100648722,0.0
408540,100648954,3e-164
102656029,100646128,0.0
725504,100649071,2e-137
552641,100649311,3e-176
408539,100649190,0.0
102655457,105666594,2e-97
102655520,105666595,0.0
725622,100649428,8e-160
725660,100646245,2e-178
102655709,105666566,2e-123
725729,100649553,1e-140
552558,100646365,6e-144
552558,100646365,2e-18
725823,100646488,6e-109
100576740,105666596,2e-99
100577464,100646727,2e-50
725988,100649900,5e-121
100577544,100650015,1e-48
102655899,100646847,2e-38
408538,100650131,2e-150
726094,100646847,1e-96
102656231,100646967,6e-135
726125,100646967,4e-93
726155,100650257,0.0
726185,100650378,2e-161
726206,100650620,2e-155
726229,100650744,8e-131
102656143,100647083,5e-37
410627,100647083,0.0
410626,105666567,0.0
726331,100647201,0.0
552257,100650939,0.0
726417,100651055,0.0
410624,100651177,0.0
410624,100651177,3e-144
726457,100651301,0.0
410623,100642436,4e-35
410622,100651736,0.0
102654261,100651857,3e-94
412554,100651504,3e-137
552123,100651386,4e-136
411569,100651021,0.0
411570,100651142,4e-121
552018,105666547,0.0
412163,105666548,0.0
102654517,100642469,1e-108
551968,100652140,0.0
551946,100642227,0.0
409269,100642348,4e-115
409270,100651856,0.0
551861,100642821,8e-40
409160,100642707,5e-112
411694,100642976,0.0
550767,100643097,9e-156
724113,100644107,3e-66
102655306,105666549,4e-179
551824,100643219,0.0
551769,100643466,2e-156
724296,100643344,0.0
410620,100645451,0.0
409674,100644348,0.0
410621,105666552,0.0
724421,100644464,0.0
724421,100644464,3e-82
724421,100644464,1e-64
724421,100644464,2e-46
724421,100644464,4e-05
724466,100643714,0.0
408536,100643830,0.0
100576418,100643957,1e-85
100576418,100643957,3e-67
100576418,100643957,1e-62
102655810,100643957,3e-90
102655810,100643957,5e-57
102655810,100643957,1e-23
102655810,100643957,7e-07
406065,100644581,5e-40
408534,100644346,5e-139
724595,100644701,4e-127
551957,100644462,0.0
412825,100648516,0.0
100576878,100648637,0.0
100576912,100648901,0.0
100577135,100649022,0.0
724880,100648558,6e-114
102655736,100643328,7e-88
102655697,100643328,3e-35
102655783,105665995,2e-110
725057,105665983,0.0
100576982,100648786,3e-27
100576982,100648786,2e-14
100577099,100649022,0.0
725114,100648490,4e-22
100577777,100648490,2e-08
100576791,100644701,0.0
725202,100644982,6e-31
725380,100645263,5e-34
551562,100645927,0.0
408533,100644945,0.0
408532,100646158,8e-119
102653784,105666556,7e-77
410618,100646040,0.0
725468,100646880,2e-174
725505,100646683,3e-78
411727,100646440,0.0
725623,105666557,0.0
725661,100646562,0.0
411725,100647876,0.0
411724,100647555,0.0
725755,100647753,0.0
412251,100647318,0.0
551489,100648116,2e-169
551517,100647997,0.0
413636,100648229,0.0
552851,100648344,0.0
552850,100648462,0.0
552849,100648577,4e-94
409667,100649035,1e-131
725890,100645064,1e-78
102655879,100645064,3e-46
102655879,100645064,3e-22
100576855,100649274,0.0
409666,100649393,0.0
725954,100649859,7e-100
409665,100649516,0.0
102655919,100649516,6e-72
412907,100649749,0.0
409664,100649639,0.0
726068,100650177,0.0
726095,100642421,0.0
411937,100648115,0.0
726156,100642303,0.0
409816,100652328,2e-106
552848,100651660,0.0
552847,100651898,0.0
410617,100652018,0.0
410616,100651777,0.0
408531,100652139,1e-126
726302,100651542,0.0
102656905,100651420,3e-129
410614,100651299,0.0
410613,100651054,0.0
408529,100651176,0.0
677675,100650938,3e-78
102653647,100647554,8e-30
410612,100650418,0.0
726458,100647439,0.0
408528,100650057,0.0
408527,100650176,6e-179
408526,100649638,0.0
102654171,100647317,2e-77
408525,100643274,5e-110
410610,100649747,7e-110
410609,100649309,0.0
726615,105666540,1e-84
408524,100644418,0.0
726650,100645349,4e-111
726650,100645349,3e-05
102654652,100645576,3e-110
102654565,100649586,1e-32
413478,100645349,0.0
726698,100645926,2e-174
412024,100646157,0.0
409318,100646999,3e-144
100576273,100645468,0.0
726731,100648342,4e-102
409321,100644192,0.0
552845,100644908,0.0
100576411,105666536,0.0
102655461,105666535,9e-54
410607,100646604,6e-137
100576529,100647081,0.0
100576529,100647081,2e-80
100576569,105666557,6e-30
552844,100647316,3e-49
100577783,100644036,0.0
100577783,100644036,1e-106
412997,100645811,0.0
412996,100646485,0.0
410606,100644659,0.0
726854,100646725,4e-145
726863,100647199,3e-33
552839,100644310,0.0
102655798,100643428,3e-31
100576891,100645177,4e-46
410604,100645140,0.0
408523,100646605,0.0
726978,100648227,1e-72
100577081,100646879,0.0
100578010,100646010,2e-173
100578045,100646362,0.0
410603,100646362,0.0
100578189,100646010,0.0
726932,100646127,0.0
552836,100646039,0.0
408522,100648114,5e-127
410602,100646271,0.0
100578249,100645893,2e-104
408521,100645656,0.0
408520,100643909,5e-106
410601,100643783,0.0
410600,100643666,0.0
100577394,100645540,0.0
552827,100643544,8e-50
406096,100643060,0.0
724251,100643178,6e-156
552818,100642820,0.0
552816,100642941,0.0
100577656,100645423,0.0
406111,100642586,0.0
724733,100652212,0.0
102654196,100652212,1e-28
410129,100642468,0.0
413931,100651618,0.0
412478,100651855,0.0
552766,100651972,0.0
413959,100651734,0.0
413959,100651734,4e-15
413959,100651734,4e-13
100577899,100652093,1e-137
413961,100631086,0.0
768250,100631095,0.0
552807,100651503,1e-84
413963,100651264,0.0
413964,100651141,0.0
102654925,100648769,7e-77
410597,100648882,0.0
725115,100649002,0.0
100578218,100650256,9e-60
408519,100649118,0.0
100578286,100649392,2e-87
102656186,100650014,2e-140
102656186,100650014,2e-34
552785,100649514,0.0
552785,100649514,1e-08
725250,100650130,1e-114
100578580,100650541,6e-83
102655585,105666530,6e-109
408512,100645176,0.0
410591,100650788,2e-81
725427,100643493,9e-117
725427,100643493,2e-99
552770,100647357,7e-68
102656263,100648031,4e-179
725586,100647912,0.0
102655673,100648341,1e-79
725812,105665633,0.0
413742,100647789,0.0
552708,100648145,0.0
552702,100647674,0.0
409502,105666528,0.0
409501,100647553,0.0
725824,100647315,0.0
725859,100647438,8e-127
410582,100646964,3e-158
410583,100646964,0.0
100578924,100647080,0.0
100578924,100647080,2e-07
410585,100644697,0.0
102656552,105666524,1e-40
552633,100646724,0.0
726041,100646844,0.0
726069,100646484,0.0
726126,100644461,6e-175
726323,100646603,3e-67
410589,100644345,0.0
408509,100648382,1e-147
102654111,100646242,0.0
102656354,100650789,1e-51
726250,100643986,0.0
406078,100650460,0.0
100576097,100643744,0.0
100576330,100650343,5e-09
726353,100643503,0.0
552461,100650221,4e-47
408511,100650096,3e-149
100576432,100649973,0.0
552410,100649858,6e-50
410595,100649748,0.0
408517,100649552,0.0
726476,100648803,0.0
726459,100643382,0.0
726495,100648915,3e-134
408516,100649310,6e-115
726510,100648693,0.0
726548,100648576,0.0
102655576,100648343,2e-179
408515,100648461,3e-103
726616,100647790,2e-157
726691,100645776,5e-49
726632,100646965,7e-56
726651,100643259,0.0
412886,100643627,0.0
409713,100643137,0.0
409712,100649947,0.0
100577209,100650824,1e-169
100577320,105666521,4e-152
409609,100647518,0.0
409610,105666519,0.0
726746,100648802,3e-29
412789,100644536,0.0
412791,100642902,0.0
412791,100642902,1e-172
551945,100650459,0.0
409611,100650342,0.0
100577551,100651617,3e-51
726825,100651502,3e-116
102653663,105666515,0.0
100576115,100651385,2e-116
100576150,100651263,0.0
726877,100651140,6e-156
100576224,105666516,1e-144
100577841,100642420,4e-156
726898,100642302,0.0
102654084,105666514,0.0
100577912,105666513,1e-95
412795,100651019,0.0
412795,100651019,8e-20
412795,100651019,5e-15
102653701,100651998,4e-33
724493,100652257,0.0
409613,100650902,1e-141
412796,100652056,0.0
412796,100652056,7e-07
102654737,105666512,7e-99
411611,100650787,2e-135
100578044,100650090,5e-32
409680,100651733,0.0
409681,100643424,6e-109
409682,100642264,0.0
726948,100651020,0.0
726965,100649899,0.0
102655764,105666518,4e-58
408508,100648459,0.0
410581,100642778,0.0
408507,100646361,0.0
410580,100649034,0.0
551328,100649101,1e-21
100379261,100649427,0.0
726962,100650579,5e-101
410578,100642661,0.0
410578,100642661,8e-37
409490,100646009,5e-128
409490,100646009,4e-67
410577,100643218,0.0
102656423,100645775,2e-29
551119,100642538,6e-134
551078,100642901,4e-131
551036,100642660,0.0
413078,100642777,0.0
551902,100650542,1e-179
727031,100650419,0.0
552634,100650302,0.0
412231,100649548,2e-168
409377,100642465,0.0
552201,100642580,0.0
412205,100642858,2e-161
724125,100652205,1e-88
410575,100652087,0.0
100576194,100651964,0.0
410573,100650879,0.0
724467,100648219,2e-103
724551,100647865,0.0
552616,100647631,1e-75
409550,100650371,0.0
724596,100650738,0.0
412830,100650856,0.0
412503,100642743,7e-171
102655178,100642624,7e-122
102655126,100645352,1e-36
551908,100645352,0.0
411410,100648491,0.0
552237,100646392,4e-81
412828,100648726,0.0
411646,100648841,0.0
411646,100648841,3e-70
102655352,100645415,2e-39
413697,100647598,2e-118
413697,100647598,3e-26
552081,100648611,0.0
724965,100650974,3e-128
552312,100651846,0.0
100576958,100646535,3e-20
725088,100645795,4e-47
100577001,105667129,7e-13
552114,100651378,0.0
724917,100651256,0.0
413891,100645888,0.0
413892,100644616,0.0
412187,100643256,0.0
412547,100652323,3e-94
409521,100650822,0.0
100578522,100646480,4e-163
411576,100645172,0.0
411575,100646154,0.0
411575,100646154,9e-73
552086,100648993,0.0
411525,100647817,0.0
552350,100652089,3e-100
102655415,105666331,4e-19
412739,100649308,0.0
550975,105666332,1e-83
412637,100650052,0.0
550828,100648720,0.0
412064,100647634,2e-174
724827,100646553,4e-45
724867,100642769,0.0
551938,100644219,0.0
552205,100643858,4e-134
102655009,105666309,2e-164
724552,100652206,8e-154
100577769,100652051,0.0
724468,100644350,0.0
100577061,100644350,0.0
551080,100651423,0.0
413386,100644110,0.0
413385,100645268,0.0
724161,100652178,0.0
724126,100648103,3e-12
726935,100644384,0.0
100576779,100645966,0.0
726864,100647547,1e-82
410052,100647432,0.0
100576709,100647311,0.0
552328,100647195,0.0
726816,100646796,0.0
413633,100646674,0.0
100576487,100646554,7e-95
412379,100646432,0.0
552533,100642267,0.0
552554,100650826,0.0
100576457,100644722,4e-97
409222,100652061,0.0
727004,100645896,1e-150
100577610,100650738,5e-08
411574,100646082,1e-91
725315,100651624,5e-42
552756,100645780,0.0
726888,100645473,0.0
100578662,100651821,1e-143
552675,100645145,3e-118
409688,100644830,0.0
102655617,100645030,3e-50
412943,100644705,0.0
412455,100647077,0.0
552646,100648411,0.0
552637,100645887,0.0
409423,100644735,0.0
409424,100642581,0.0
413533,100646357,0.0
413534,105666335,0.0
409953,100643091,0.0
552567,100644937,0.0
409384,100649498,1e-12
552531,100646003,2e-68
413529,100645057,0.0
409951,100645886,6e-83
726117,100645419,2e-150
552470,100642777,7e-07
409604,100643213,0.0
413532,100647474,0.0
409952,100642972,0.0
102654268,105666333,4e-78
726460,100645770,9e-126
412470,100651498,0.0
102653888,105666362,4e-54
412031,100650657,0.0
551329,100649466,0.0
726354,100648412,0.0
409854,100647589,0.0
100577347,100647352,0.0
100576563,100645806,0.0
726251,100644341,9e-105
726424,100647233,0.0
102654136,100648499,4e-05
413799,100643916,6e-107
100578921,100643789,2e-31
724422,100643550,1e-165
410648,100643103,0.0
724297,100650346,5e-28
724252,100642982,0.0
551506,100643224,0.0
102656757,100650225,9e-31
406077,100631082,0.0
551594,100652143,2e-44
410643,100652143,0.0
410642,100652021,0.0
726146,100651178,3e-36
408559,100648346,0.0
408558,100649978,0.0
408557,100649717,0.0
412084,100647139,5e-34
412084,100647139,3e-31
412084,100647139,9e-14
412083,100647748,0.0
551771,100650975,0.0
409514,100651095,5e-139
551039,100648102,5e-31
725928,100650616,0.0
551165,100650858,0.0
551848,100650497,0.0
725788,100650251,0.0
100576590,100651729,9e-151
100576554,100651729,0.0
413774,100649895,7e-160
413802,100647947,4e-10
551947,105666314,0.0
551991,100643622,0.0
100576736,100643254,2e-74
552019,100648528,0.0
725469,100648410,0.0
411953,100643131,0.0
552100,100643010,0.0
409487,100642895,0.0
411556,100651847,0.0
409469,100652170,0.0
100577996,100648292,0.0
409572,100652290,0.0
412696,100651726,0.0
100577046,100648064,2e-91
725117,100647937,0.0
408556,100650050,0.0
552318,100647701,5e-105
552334,100651257,0.0
100578129,105666312,4e-47
102653645,100648410,9e-21
102653645,100648410,2e-16
102653645,100648410,5e-10
411469,100646479,0.0
102656258,105666311,0.0
412513,100647816,0.0
552448,100643740,3e-136
409638,100642650,0.0
413789,100651171,0.0
550708,100649430,0.0
411816,100649673,0.0
411815,100649863,0.0
552009,100649979,4e-108
412349,100650347,2e-125
552113,100652097,0.0
100577886,100650583,0.0
552288,100650706,0.0
102655538,100650941,3e-41
551547,100651057,0.0
551547,100651057,2e-12
552610,100651780,1e-73
552597,100651662,3e-65
552564,100651544,4e-139
102654007,105666721,3e-27
726021,100651303,0.0
409891,100651179,0.0
409890,100651902,2e-145
552490,100650186,5e-91
413397,100631063,2e-11
412890,100642399,0.0
412890,100642399,2e-150
409655,100646566,8e-89
409655,100646566,2e-09
409655,100646566,6e-05
102653808,100651901,0.0
725470,100649479,0.0
551214,100649604,0.0
412357,100645812,2e-19
412357,100645812,1e-15
412357,100645812,2e-14
412357,100645812,6e-14
412357,100645812,1e-11
412357,100645812,2e-09
412357,100645812,2e-06
725662,100648951,3e-08
551151,100644274,5e-143
551106,100644704,2e-121
100576544,100644505,0.0
412529,100644829,0.0
412529,100644829,2e-15
100578035,100644949,2e-164
550989,100645066,0.0
102654610,100645472,2e-96
551436,100645354,0.0
725883,100645580,4e-47
100578071,100645285,3e-79
100578071,100645285,1e-15
551374,100651302,1e-151
102654771,100651302,1e-68
725395,100647059,1e-70
412608,100646081,0.0
412563,100647555,4e-28
685996,100651661,0.0
551429,100646443,0.0
102654289,100646639,6e-66
725118,100646759,0.0
551505,100647124,0.0
413852,100646883,0.0
410649,100647243,0.0
100577163,100647596,1e-171
100577163,100647596,7e-77
100577206,105666711,2e-170
413179,100647482,7e-165
551686,100647361,0.0
551710,100648465,0.0
413121,100648581,1e-113
413120,100648038,0.0
413119,100648231,0.0
551799,100650582,0.0
102653780,105666710,0.0
409777,100644584,0.0
100577697,100644466,5e-142
100578237,100650463,0.0
102656840,100650463,0.0
724692,100649756,0.0
410652,100643758,0.0
410652,100643758,4e-15
726418,100649157,0.0
726437,100649589,6e-69
408561,100643338,0.0
100576384,100643586,0.0
100576410,100646994,7e-115
410654,100647319,8e-37
678674,100642775,9e-07
100576444,100645263,3e-17
412167,100642356,3e-40
412167,100642356,4e-37
412167,100642356,1e-23
412167,100642356,1e-20
412167,100642356,5e-20
412167,100642356,1e-15
412167,100642356,2e-09
412167,100642356,4e-09
409376,100651172,0.0
412056,100648294,0.0
102654520,100648179,5e-56
102654520,100648179,1e-11
725756,100651050,0.0
102654597,105666365,1e-135
102654640,100650935,0.0
725566,100650698,8e-87
411607,100650821,8e-83
409176,100650250,2e-97
725587,100650008,2e-107
411714,100649893,0.0
100577823,100650125,1e-114
413614,100649424,4e-166
102655068,100649550,6e-110
410637,100648067,0.0
408551,100649307,0.0
408552,100649188,0.0
725204,100647939,0.0
102655737,105666339,0.0
408554,100648796,0.0
408554,100648796,2e-43
410638,100648688,0.0
725007,100648569,0.0
410639,100648451,0.0
410658,100648335,0.0
408563,100648065,0.0
410659,100649292,8e-08
408564,100647588,0.0
409366,100647702,0.0
100578277,100647473,2e-105
102655097,105666338,5e-75
551652,100647351,4e-79
551685,100647703,0.0
724469,100646960,0.0
724469,100646960,1e-09
724423,100645305,2e-100
102653588,105666336,0.0
100577516,100646721,2e-170
410657,100646599,0.0
551871,100646122,0.0
413407,100646238,0.0
413408,100647114,0.0
413409,100648066,0.0
100578618,100646752,3e-53
410655,100645685,0.0
100578074,100646794,2e-55
100578111,100650870,2e-109
102656403,105666616,3e-27
100578680,100646399,0.0
102653843,100646090,8e-116
552301,100643349,5e-118
724826,100642429,0.0
552115,100643673,5e-76
552089,100643226,0.0
552063,100642946,0.0
724666,100643470,5e-163
413154,100642828,0.0
726620,100642309,2e-107
102654782,100646452,2e-89
727444,100650272,0.0
413980,100631073,0.0
726736,100642555,0.0
102654116,100649920,4e-98
102654116,100649920,5e-77
552062,100650374,0.0
725918,100650498,4e-73
100579055,100650782,2e-116
726538,100649943,0.0
727146,100651097,0.0
100576775,100642751,0.0
409663,100649284,1e-70
552649,100649164,5e-132
412506,100649048,0.0
552667,100648738,8e-109
102655050,100648623,5e-30
413372,100648506,0.0
727536,100648506,1e-50
410161,100646066,4e-14
413233,100650447,0.0
726869,100651690,0.0
726882,100650567,0.0
551485,100651572,0.0
724270,100642374,1e-96
724363,100652046,4e-114
412045,100642495,0.0
724483,100650931,3e-169
102656479,105666166,5e-29
100576748,100642732,2e-52
409422,100642611,0.0
412100,100646171,2e-120
411806,100650795,1e-10
724624,100648472,9e-94
727392,100650261,6e-105
551343,100649371,0.0
727118,100649492,0.0
552758,100650146,6e-56
726995,100649052,9e-126
552417,100650274,0.0
551518,100650479,0.0
551527,100650274,0.0
552814,100644952,0.0
552814,100644952,5e-78
102654871,105666265,0.0
724715,100647586,5e-80
410134,100647307,0.0
727204,100647905,1e-60
727204,100647905,1e-31
409345,100647905,5e-66
409345,100647905,2e-34
727197,100648254,1e-54
552627,105666267,1e-45
727192,100649186,0.0
100578030,100648602,8e-156
100578061,100649305,8e-41
102655203,105666268,9e-85
409841,100649146,0.0
100577578,100649267,0.0
409784,100649546,0.0
100577806,100649665,3e-76
100578234,105666616,1e-49
100578304,105666732,3e-60
727344,100651249,0.0
727344,100651249,8e-124
727344,100651249,4e-49
727344,100651249,5e-25
727522,100651249,3e-71
727522,100651249,4e-26
727522,100651249,5e-23
727522,100651249,5e-21
100578392,100651249,7e-66
100578392,100651249,7e-30
100578392,100651249,5e-23
100578392,100651249,3e-21
100578694,100650796,2e-44
100578694,100650796,8e-42
100578694,100650796,5e-40
100578694,100650796,5e-11
100578694,100650796,3e-05
551905,100646693,1e-157
724669,100651164,1e-10
100578519,100647267,6e-05
552434,100650391,0.0
551632,100642209,1e-74
726605,100650632,8e-119
552241,100642874,0.0
552175,100644159,8e-45
727415,100650587,0.0
409242,100642991,0.0
551723,100649526,2e-115
411536,100642356,3e-48
411536,100642356,2e-47
411536,100642356,4e-41
411536,100642356,1e-40
411536,100642356,2e-40
411536,100642356,5e-34
411536,100642356,3e-31
411536,100642356,8e-28
411536,100642356,8e-20
411536,100642356,2e-19
411536,100642356,1e-18
411536,100642356,1e-10
411536,100642356,8e-10
100576296,100649990,0.0
551966,100649872,0.0
412619,100649761,0.0
100576506,100650191,6e-49
552280,100649649,0.0
409556,105665838,4e-13
409556,105665838,4e-05
551442,105665631,0.0
102654459,100650515,3e-66
551197,100648257,0.0
412109,100651942,0.0
727378,100646715,3e-24
102655182,100648059,5e-105
102655182,100648059,6e-44
102655218,100647469,1e-150
724673,100647813,5e-78
724673,100647813,2e-17
102655285,105666645,1e-101
100577094,100649169,6e-90
551519,100649054,0.0
551867,100649289,9e-102
413815,100648507,0.0
412268,100647895,0.0
412676,100647573,0.0
552720,100648858,1e-143
727257,100648244,3e-129
551466,100648627,0.0
726900,100647258,6e-128
552227,100647141,5e-100
100577579,100647019,7e-134
552182,100646900,0.0
409589,100649244,1e-162
552161,100649043,4e-65
551185,100646778,0.0
412104,100646499,0.0
724529,100646376,2e-55
412644,100646019,2e-153
551339,100645906,1e-153
726558,100643157,7e-47
726558,100643157,4e-13
726558,100643157,1e-06
102653897,100644453,1e-09
100577921,105666813,3e-28
102653615,105666813,5e-25
102653652,105666813,1e-27
102653738,105666813,7e-26
102653778,105666813,8e-27
102653814,105666813,7e-25
102654145,105666228,1e-08
102654338,100647598,2e-13
102654216,100647523,6e-111
726834,105666645,6e-71
727126,100643674,4e-89
102654572,105666616,9e-72
102654800,105666616,7e-30
412853,100650048,0.0
727498,105666480,5e-52
726770,100645020,0.0
100578332,100645135,8e-100
412515,100642232,0.0
406095,100644867,1e-135
552829,100650185,0.0
727302,100651550,0.0
727302,100651550,1e-104
727574,100650503,4e-10
100578586,100651169,0.0
724619,100645347,1e-90
412446,100649038,0.0
551433,100648612,0.0
725558,100649519,8e-53
100578763,100649156,4e-119
413984,100651499,2e-59
725563,100648727,0.0
100578836,105666641,3e-106
409144,100643991,0.0
411653,100649642,0.0
411653,100649642,9e-15
411653,100649642,5e-10
411653,100649642,8e-08
727599,100649862,2e-99
100576348,100649503,1e-111
551097,100650060,4e-171
550692,100650180,0.0
725807,100644109,1e-43
551445,100650546,0.0
550780,100651146,2e-152
411960,100650796,0.0
100576436,100647119,6e-07
412510,100650911,0.0
102656685,100651269,8e-44
102656939,100643865,2e-39
100576498,100645566,5e-63
725840,100650944,0.0
724823,100647422,9e-119
102653753,100644160,2e-08
727524,100650262,7e-88
725444,100650385,1e-100
552238,100644739,0.0
100576828,100644702,7e-165
102654130,100643865,1e-79
102654766,100650035,2e-56
100577044,100652099,3e-28
550978,100651435,5e-109
409492,100651315,0.0
552200,100651191,0.0
100576930,100651070,6e-93
102654682,100650953,5e-31
412432,100650393,0.0
725031,100646637,0.0
412679,100646274,0.0
412665,100652330,0.0
102654952,100652213,0.0
409386,100647067,2e-109
413873,100646950,0.0
100577472,100644486,0.0
414028,105665613,0.0
412222,100645257,0.0
412346,100645383,0.0
100577649,100648332,0.0
412536,100645458,0.0
102655595,100645646,1e-37
727170,100645646,5e-95
552437,100649381,3e-87
100578097,100649810,8e-48
726664,100649139,0.0
551304,105665954,6e-41
551269,100644368,0.0
412393,100648827,0.0
412394,100644255,0.0
409387,100648713,9e-150
727485,100651006,1e-147
727460,100650056,6e-49
727456,100652082,0.0
727393,100652286,7e-37
412787,100650504,0.0
413757,100651366,0.0
409796,100650761,6e-117
412245,100650149,0.0
102653815,105665781,5e-125
724831,100649727,2e-95
724831,100649727,1e-61
725529,100649409,2e-151
724319,100648728,1e-94
552453,105666195,6e-111
102654146,100651411,2e-110
552418,100651291,0.0
726053,100651533,0.0
409530,100651651,0.0
102654355,105666186,3e-160
102654683,100650005,2e-137
726969,100650005,8e-105
727618,100650005,3e-87
413954,100652260,0.0
102654847,100643865,6e-62
100579022,100644900,2e-121
727205,100644773,0.0
552154,100645018,4e-173
551140,100645133,0.0
100576170,100645799,2e-31
726367,100650160,0.0
550940,100647794,0.0
413692,100643164,0.0
726239,105666064,2e-122
552283,100651245,2e-86
102655694,100651035,1e-62
552304,100650722,2e-105
726755,100650597,3e-92
727349,100647607,3e-76
102655927,100643865,4e-51
100576799,100645350,0.0
