am,ln,evalue
410121,RF55_3432,3e-08
410121,RF55_3432,3e-07
410120,RF55_20459,1e-21
724293,RF55_16383,6e-53
411920,RF55_10511,0.0
551303,RF55_6448,5e-110
409405,RF55_2450,1e-36
410566,RF55_13367,0.0
408501,RF55_7207,0.0
724294,RF55_1475,3e-156
724294,RF55_1475,2e-135
408442,RF55_16079,4e-105
551446,RF55_3907,0.0
408441,RF55_4833,0.0
724159,RF55_1145,5e-59
409614,RF55_5188,2e-124
727309,RF55_5187,1e-49
727312,RF55_5186,0.0
413285,RF55_5185,1e-121
413286,RF55_1162,7e-67
727335,RF55_7935,1e-54
102653748,RF55_3983,3e-15
408500,RF55_3561,0.0
100576461,RF55_3560,3e-36
100576461,RF55_3560,3e-22
410565,RF55_10660,0.0
410565,RF55_10660,6e-76
100576608,RF55_10661,1e-69
411495,RF55_10154,5e-144
411495,RF55_10154,8e-15
727320,RF55_17265,1e-151
412296,RF55_13573,0.0
727313,RF55_18240,5e-73
727313,RF55_18240,8e-27
552355,RF55_2140,2e-104
552355,RF55_2140,2e-79
727311,RF55_7078,1e-45
409253,RF55_8353,0.0
410571,RF55_14555,0.0
410571,RF55_14555,2e-42
410570,RF55_3594,0.0
727287,RF55_3593,6e-50
727284,RF55_9020,1e-175
413569,RF55_3941,0.0
413569,RF55_3941,2e-41
413569,RF55_3941,4e-34
413569,RF55_3941,2e-18
413569,RF55_3941,2e-12
406128,RF55_8963,4e-116
410563,RF55_4537,6e-25
727254,RF55_9958,1e-63
410562,RF55_3998,0.0
410561,RF55_12947,9e-154
408497,RF55_14646,0.0
727238,RF55_7812,0.0
727232,RF55_1607,0.0
727232,RF55_1607,8e-75
102655815,RF55_8041,5e-54
727213,RF55_2820,5e-05
410559,RF55_7224,0.0
408494,RF55_2818,0.0
408493,RF55_2817,8e-67
100578972,RF55_2816,4e-30
410558,RF55_2814,0.0
727185,RF55_1980,0.0
410557,RF55_1981,4e-61
727150,RF55_1982,0.0
727150,RF55_1982,4e-124
727150,RF55_1982,5e-21
552671,RF55_9270,0.0
727174,RF55_9269,0.0
100579005,RF55_9208,1e-61
727128,RF55_2669,4e-73
408489,RF55_2670,0.0
102653868,RF55_4353,3e-78
102653868,RF55_4353,2e-43
102653868,RF55_4353,6e-05
727151,RF55_4353,1e-55
100577180,RF55_4354,6e-155
552724,RF55_4355,5e-116
727121,RF55_5189,5e-142
727129,RF55_6599,1e-27
100577362,RF55_4721,3e-10
100576152,RF55_1482,1e-58
102653936,RF55_1483,3e-32
100576184,RF55_3576,9e-14
410555,RF55_1485,0.0
727081,RF55_10333,6e-14
410554,RF55_1353,0.0
410554,RF55_1353,4e-32
102653902,RF55_1354,8e-15
410553,RF55_8093,2e-72
410552,RF55_8092,0.0
100576251,RF55_8893,2e-99
410550,RF55_9520,0.0
410549,RF55_2877,0.0
408485,RF55_4817,0.0
727008,RF55_9521,0.0
726997,RF55_2876,0.0
726997,RF55_2876,4e-84
726979,RF55_8370,0.0
410547,RF55_6997,5e-142
726947,RF55_6998,2e-71
408481,RF55_6926,0.0
408480,RF55_6927,0.0
410546,RF55_2968,0.0
410545,RF55_1450,0.0
408478,RF55_1451,0.0
408477,RF55_1452,4e-46
726839,RF55_1959,0.0
552812,RF55_1960,0.0
552812,RF55_1960,5e-101
552812,RF55_1960,6e-54
552812,RF55_1960,1e-47
552815,RF55_1962,0.0
552824,RF55_2836,0.0
726723,RF55_1328,0.0
726723,RF55_1328,4e-48
726723,RF55_1328,1e-42
408504,RF55_4086,0.0
551005,RF55_4086,0.0
412453,RF55_16194,6e-120
726067,RF55_10578,0.0
409185,RF55_5434,7e-116
411746,RF55_7848,0.0
102653951,RF55_7095,2e-10
411467,RF55_6579,2e-134
411466,RF55_8617,6e-164
411466,RF55_8617,4e-135
411466,RF55_8617,3e-83
102654133,RF55_10896,0.0
411463,RF55_10807,0.0
413973,RF55_4524,8e-46
410636,RF55_10377,2e-75
724789,RF55_16111,2e-57
724865,RF55_12080,0.0
100577558,RF55_7847,5e-71
550915,RF55_8364,9e-97
409204,RF55_2818,8e-74
411797,RF55_12696,0.0
409200,RF55_7901,0.0
725889,RF55_13650,3e-66
411827,RF55_572,0.0
552553,RF55_571,8e-54
102654708,RF55_16311,1e-110
100578260,RF55_16312,0.0
411958,RF55_1904,2e-162
726466,RF55_1903,6e-48
409573,RF55_1902,0.0
726792,RF55_8262,2e-17
552750,RF55_18556,6e-69
726745,RF55_2994,4e-60
100577836,RF55_2993,1e-56
100577836,RF55_2993,3e-11
552736,RF55_2992,9e-165
552730,RF55_2991,5e-59
409508,RF55_4680,1e-92
412489,RF55_9516,0.0
100578725,RF55_9517,2e-41
409485,RF55_8376,0.0
726631,RF55_8375,2e-19
412430,RF55_8375,0.0
726601,RF55_3092,6e-177
100578894,RF55_11257,1e-18
726566,RF55_3091,0.0
102654152,RF55_3090,1e-29
726528,RF55_3975,1e-13
725811,RF55_10922,7e-07
677674,RF55_20662,2e-14
551719,RF55_6072,8e-10
552478,RF55_20662,2e-07
726435,RF55_4165,0.0
551984,RF55_4166,4e-79
725717,RF55_2120,6e-103
413200,RF55_2119,0.0
409835,RF55_2228,5e-19
727223,RF55_5894,0.0
727228,RF55_5324,4e-162
726887,RF55_5554,0.0
412203,RF55_5554,5e-111
412203,RF55_5554,2e-28
726853,RF55_6625,3e-87
409090,RF55_5555,3e-116
102655669,RF55_5555,8e-39
413557,RF55_8590,8e-109
552757,RF55_8591,0.0
724123,RF55_7245,0.0
724186,RF55_12463,1e-140
410151,RF55_7243,0.0
550932,RF55_10519,0.0
724366,RF55_1528,1e-105
724249,RF55_1527,3e-180
414008,RF55_1527,0.0
411901,RF55_8852,0.0
411902,RF55_8853,3e-96
409918,RF55_6080,0.0
102655670,RF55_6078,2e-25
551958,RF55_6077,0.0
551958,RF55_6077,5e-79
552006,RF55_42,6e-142
100578784,RF55_11372,1e-74
724647,RF55_43,5e-46
724647,RF55_43,2e-19
724732,RF55_44,3e-64
724732,RF55_44,1e-19
410040,RF55_3084,2e-23
406147,RF55_7995,3e-97
552158,RF55_7996,2e-123
409137,RF55_6871,0.0
552795,RF55_2593,5e-143
725201,RF55_2594,5e-58
409513,RF55_6641,2e-108
100577640,RF55_2632,9e-103
552479,RF55_2121,0.0
552479,RF55_2121,4e-74
552479,RF55_2121,9e-74
552479,RF55_2121,3e-35
552479,RF55_2121,2e-29
727622,RF55_4167,0.0
551413,RF55_4100,1e-114
411897,RF55_4101,0.0
552053,RF55_4102,5e-96
411742,RF55_4603,2e-178
552155,RF55_6606,7e-10
409447,RF55_4041,0.0
551147,RF55_8682,5e-126
551194,RF55_17175,1e-94
551237,RF55_7391,2e-08
550659,RF55_439,3e-162
550659,RF55_439,6e-51
725379,RF55_4679,3e-14
100577909,RF55_4678,4e-06
409948,RF55_14481,7e-112
100578560,RF55_3010,7e-08
413517,RF55_7798,0.0
413515,RF55_7796,2e-162
725503,RF55_2612,0.0
552258,RF55_7529,0.0
408548,RF55_2457,2e-132
410635,RF55_2458,0.0
410633,RF55_476,6e-149
552099,RF55_1750,3e-120
552072,RF55_1749,7e-128
725786,RF55_7741,1e-133
408546,RF55_7742,0.0
102653759,RF55_7743,0.0
551969,RF55_1591,3e-137
102653832,RF55_1591,6e-57
100576341,RF55_1590,1e-165
406068,RF55_1588,1e-74
413755,RF55_6870,0.0
551847,RF55_2595,2e-176
551825,RF55_2596,0.0
100576213,RF55_2597,6e-89
551213,RF55_2597,4e-46
409355,RF55_2598,9e-124
727591,RF55_3387,0.0
411772,RF55_7267,1e-153
410632,RF55_2806,0.0
408544,RF55_786,0.0
726228,RF55_10083,0.0
726278,RF55_2555,5e-92
726278,RF55_2555,1e-69
410630,RF55_2556,0.0
410630,RF55_2556,5e-34
413795,RF55_6858,4e-05
726543,RF55_4835,4e-20
408543,RF55_4999,0.0
726416,RF55_14390,0.0
726436,RF55_7859,2e-32
411849,RF55_11292,0.0
409440,RF55_11293,7e-157
409440,RF55_11293,4e-25
726494,RF55_6273,1e-77
726494,RF55_6273,4e-25
551770,RF55_15301,0.0
552745,RF55_5096,0.0
411730,RF55_5553,0.0
551438,RF55_5552,0.0
726728,RF55_10265,0.0
726706,RF55_3933,0.0
551551,RF55_2611,0.0
102653576,RF55_3934,0.0
726666,RF55_7516,5e-72
102656870,RF55_2558,5e-30
100576089,RF55_2558,1e-50
411720,RF55_4044,0.0
409179,RF55_4043,0.0
409179,RF55_4043,1e-137
551721,RF55_4042,0.0
102653965,RF55_13391,4e-70
727467,RF55_13391,0.0
100576159,RF55_3128,7e-10
552452,RF55_3697,2e-23
724208,RF55_2981,6e-43
724250,RF55_2981,1e-41
724295,RF55_2421,4e-92
413032,RF55_5021,0.0
102654466,RF55_6057,4e-24
100576221,RF55_13315,0.0
100578561,RF55_851,4e-82
100578592,RF55_853,7e-38
100576262,RF55_854,4e-11
409740,RF55_12902,6e-49
413034,RF55_855,0.0
552781,RF55_3893,2e-90
724690,RF55_3892,2e-146
413036,RF55_3891,0.0
102655456,RF55_1437,1e-08
724806,RF55_1437,0.0
724806,RF55_1437,5e-119
724847,RF55_4537,8e-22
102655991,RF55_7839,3e-38
412775,RF55_1604,0.0
412774,RF55_5609,0.0
409603,RF55_5609,1e-119
100576592,RF55_15170,5e-71
100576625,RF55_4596,3e-168
552690,RF55_4595,1e-53
408542,RF55_1705,2e-142
100577122,RF55_1704,2e-119
408541,RF55_1703,0.0
408540,RF55_1702,1e-141
102656029,RF55_1700,6e-97
725504,RF55_739,4e-115
552641,RF55_14300,1e-141
408539,RF55_8364,3e-60
102655520,RF55_3695,0.0
725622,RF55_3694,3e-100
725660,RF55_13710,2e-136
102655709,RF55_5028,4e-79
725729,RF55_5029,5e-112
552558,RF55_4471,3e-114
552558,RF55_4471,4e-16
725823,RF55_4470,8e-113
100576740,RF55_4469,2e-92
100577464,RF55_8618,1e-10
725988,RF55_8619,7e-88
102655899,RF55_8152,1e-10
408538,RF55_4113,4e-28
726094,RF55_4111,3e-50
102656231,RF55_4110,5e-126
726125,RF55_4109,3e-48
726155,RF55_4108,0.0
726185,RF55_8550,9e-134
726206,RF55_8551,6e-135
726229,RF55_8552,3e-76
102656143,RF55_9451,3e-26
410627,RF55_9451,0.0
410626,RF55_2624,0.0
726331,RF55_5781,0.0
552257,RF55_8266,4e-168
726417,RF55_3865,6e-13
410624,RF55_9054,0.0
410624,RF55_9054,1e-64
410624,RF55_9054,2e-48
726457,RF55_8085,2e-69
410623,RF55_8085,0.0
410622,RF55_1669,0.0
102654261,RF55_1670,2e-39
412554,RF55_14549,5e-133
552123,RF55_14550,9e-83
411569,RF55_9289,0.0
411570,RF55_9290,3e-95
552018,RF55_5917,1e-118
552018,RF55_5917,1e-83
412163,RF55_5918,0.0
551968,RF55_5917,5e-170
551968,RF55_5917,2e-82
551946,RF55_5916,1e-64
409270,RF55_1378,0.0
409160,RF55_8021,2e-104
411694,RF55_277,3e-07
550767,RF55_13428,2e-136
102655306,RF55_10124,2e-25
551824,RF55_12289,0.0
551769,RF55_6989,1e-110
724296,RF55_6988,0.0
410620,RF55_782,0.0
409674,RF55_784,2e-59
409674,RF55_784,3e-25
410621,RF55_12681,1e-110
410621,RF55_12681,2e-91
410621,RF55_12681,1e-57
724421,RF55_12681,9e-130
724421,RF55_12681,3e-106
724421,RF55_12681,1e-104
724421,RF55_12681,2e-100
724421,RF55_12681,1e-99
724421,RF55_12681,2e-99
724421,RF55_12681,8e-97
724421,RF55_12681,1e-96
724421,RF55_12681,9e-93
724421,RF55_12681,1e-82
724421,RF55_12681,7e-71
724421,RF55_12681,1e-64
724421,RF55_12681,1e-62
724421,RF55_12681,3e-62
724421,RF55_12681,1e-59
724421,RF55_12681,5e-57
724421,RF55_12681,3e-37
724421,RF55_12681,9e-35
724421,RF55_12681,2e-28
724421,RF55_12681,2e-25
724466,RF55_5340,1e-91
408536,RF55_537,0.0
100576418,RF55_535,3e-66
100576418,RF55_535,4e-47
100576418,RF55_535,4e-19
100576418,RF55_535,2e-09
102655810,RF55_535,2e-78
102655810,RF55_535,1e-37
102655810,RF55_535,2e-15
408534,RF55_2524,1e-67
724595,RF55_8697,9e-124
551957,RF55_11663,3e-105
412825,RF55_5260,0.0
412825,RF55_5260,4e-23
100576878,RF55_2587,1e-39
100576912,RF55_2586,0.0
100577135,RF55_7645,8e-73
724880,RF55_7646,2e-54
102655736,RF55_4289,2e-47
102655783,RF55_4288,2e-45
725057,RF55_7666,0.0
100576982,RF55_7665,1e-08
100577099,RF55_7645,1e-73
100576791,RF55_12272,6e-145
725202,RF55_40,4e-08
725380,RF55_40,4e-09
551562,RF55_1604,0.0
408533,RF55_3973,0.0
408532,RF55_5799,2e-107
410618,RF55_13506,0.0
102653956,RF55_7517,1e-44
725468,RF55_9753,2e-11
725505,RF55_7518,2e-102
411727,RF55_7519,0.0
725623,RF55_13122,0.0
725661,RF55_13123,3e-79
411725,RF55_4585,8e-119
411725,RF55_4585,2e-29
411724,RF55_4584,0.0
725755,RF55_3809,0.0
412251,RF55_9972,0.0
551489,RF55_3597,2e-08
551517,RF55_9569,2e-72
551517,RF55_9569,4e-36
413636,RF55_2460,0.0
552851,RF55_2995,2e-119
552850,RF55_8334,0.0
552849,RF55_15142,7e-58
102655879,RF55_4153,3e-22
100576855,RF55_6029,5e-60
409666,RF55_12080,0.0
725954,RF55_7746,3e-109
409665,RF55_6033,0.0
409665,RF55_6033,3e-12
409665,RF55_6033,2e-09
102655919,RF55_8030,3e-40
412907,RF55_4385,0.0
409664,RF55_4384,0.0
726068,RF55_4769,2e-45
726095,RF55_10955,0.0
411937,RF55_17000,0.0
726156,RF55_3873,0.0
409816,RF55_4794,3e-65
552848,RF55_4795,5e-51
552847,RF55_4482,4e-166
410616,RF55_9975,0.0
410616,RF55_9975,2e-76
408531,RF55_19994,6e-08
726302,RF55_2115,0.0
102656905,RF55_2114,2e-105
410614,RF55_3967,0.0
410613,RF55_7169,0.0
408529,RF55_9058,0.0
408529,RF55_9058,2e-79
677675,RF55_20662,3e-08
410612,RF55_9545,0.0
726458,RF55_2470,0.0
102653894,RF55_2471,0.0
408527,RF55_8851,2e-160
408526,RF55_6289,0.0
408525,RF55_5845,1e-86
410610,RF55_5798,4e-102
410609,RF55_4317,0.0
726615,RF55_4318,3e-18
408524,RF55_4045,0.0
726650,RF55_68,2e-114
726650,RF55_68,2e-53
726650,RF55_68,5e-41
102654652,RF55_69,3e-31
102654565,RF55_68,6e-56
102654565,RF55_68,8e-18
413478,RF55_68,1e-67
413478,RF55_68,1e-29
726698,RF55_68,3e-64
412024,RF55_66,8e-145
409318,RF55_65,4e-143
100576273,RF55_64,1e-151
726731,RF55_63,7e-27
409321,RF55_62,0.0
552845,RF55_9138,0.0
552845,RF55_9138,4e-54
100576411,RF55_9137,0.0
410607,RF55_7959,6e-125
100576529,RF55_7958,2e-38
100576529,RF55_7958,3e-16
100576569,RF55_14030,2e-43
552844,RF55_5650,1e-28
100577783,RF55_5749,0.0
412997,RF55_5748,0.0
412996,RF55_9384,5e-73
410606,RF55_1671,0.0
726854,RF55_9289,2e-13
726854,RF55_9289,5e-07
726854,RF55_9289,7e-07
726863,RF55_2413,3e-07
552839,RF55_11257,0.0
102655798,RF55_11257,3e-51
410604,RF55_8091,4e-166
408523,RF55_9283,1e-117
408523,RF55_9283,4e-93
408523,RF55_9283,1e-24
726978,RF55_6919,5e-42
100577081,RF55_12172,0.0
100578010,RF55_1752,8e-19
100578045,RF55_10186,7e-23
100578045,RF55_10186,2e-22
410603,RF55_10186,9e-24
100578189,RF55_1752,2e-17
726932,RF55_2635,6e-79
726932,RF55_2635,6e-25
726932,RF55_2635,1e-07
552836,RF55_2634,0.0
408522,RF55_2633,1e-125
410602,RF55_13274,6e-149
408521,RF55_8046,0.0
408520,RF55_21281,2e-64
410601,RF55_12094,6e-98
410600,RF55_5849,0.0
100577394,RF55_5851,6e-173
552827,RF55_1658,1e-11
406096,RF55_2519,0.0
724251,RF55_2518,1e-150
552818,RF55_2517,0.0
552818,RF55_2517,4e-87
552816,RF55_4348,1e-105
552816,RF55_4348,2e-09
724160,RF55_4349,3e-80
100577656,RF55_7429,2e-90
406111,RF55_2705,0.0
724733,RF55_2706,0.0
102654196,RF55_2706,1e-69
410129,RF55_2707,0.0
413931,RF55_2708,0.0
412478,RF55_5607,0.0
552766,RF55_5608,0.0
413959,RF55_9607,0.0
413959,RF55_9607,5e-14
100577899,RF55_13188,2e-116
413961,RF55_13189,0.0
768250,RF55_13189,0.0
552807,RF55_7900,6e-46
413963,RF55_8635,0.0
413964,RF55_6642,0.0
552800,RF55_4568,6e-170
552800,RF55_4568,7e-170
102656146,RF55_16385,3e-18
102654925,RF55_4566,6e-44
410597,RF55_4565,0.0
725115,RF55_567,0.0
100578218,RF55_568,2e-40
408519,RF55_569,0.0
100578286,RF55_4530,7e-33
102656186,RF55_11176,8e-50
102656186,RF55_11176,6e-49
552785,RF55_1536,8e-35
725250,RF55_11176,1e-58
408512,RF55_12212,0.0
410591,RF55_8124,4e-11
725427,RF55_12738,0.0
552770,RF55_1201,1e-21
102656263,RF55_124,1e-76
725586,RF55_13314,3e-47
102655673,RF55_13268,1e-57
725812,RF55_6056,0.0
413742,RF55_3770,0.0
552708,RF55_3770,0.0
552702,RF55_4975,3e-46
552702,RF55_4975,2e-40
409502,RF55_4974,9e-89
409502,RF55_4974,2e-26
409501,RF55_21486,1e-39
725824,RF55_3118,8e-12
725859,RF55_4371,1e-138
410582,RF55_4372,0.0
410583,RF55_4373,0.0
100578924,RF55_9158,2e-43
100578924,RF55_9158,6e-31
100578924,RF55_9158,4e-30
100578924,RF55_9158,2e-09
100578924,RF55_9158,2e-06
410585,RF55_8870,0.0
552633,RF55_169,0.0
726041,RF55_168,1e-61
726069,RF55_899,0.0
726126,RF55_3886,2e-147
726323,RF55_3887,1e-10
410589,RF55_893,1e-66
408509,RF55_5436,4e-106
102654111,RF55_6753,2e-180
102656354,RF55_6754,3e-37
408510,RF55_6754,8e-45
726250,RF55_4004,3e-86
406078,RF55_4004,0.0
100576097,RF55_4005,2e-59
100576097,RF55_4005,3e-34
726353,RF55_6664,0.0
408511,RF55_12255,2e-106
100576432,RF55_5283,0.0
552410,RF55_5857,2e-37
410595,RF55_5858,7e-75
408517,RF55_11155,8e-134
726476,RF55_3846,0.0
726459,RF55_5973,8e-54
726495,RF55_3845,1e-109
726495,RF55_3845,1e-47
408516,RF55_3845,1e-106
408516,RF55_3845,6e-54
726510,RF55_6652,5e-122
726548,RF55_3844,0.0
102655576,RF55_9930,4e-21
408515,RF55_569,6e-93
726616,RF55_9771,1e-119
726691,RF55_18221,3e-12
726632,RF55_18221,3e-36
726651,RF55_570,0.0
412886,RF55_5559,0.0
409713,RF55_5556,0.0
409712,RF55_11262,0.0
100577209,RF55_1890,7e-79
409609,RF55_1889,0.0
409610,RF55_1888,8e-140
412789,RF55_1888,0.0
412791,RF55_1887,0.0
412791,RF55_1887,4e-36
551945,RF55_1542,0.0
409611,RF55_1541,0.0
100577551,RF55_863,8e-18
726825,RF55_739,6e-17
102653663,RF55_861,5e-146
100576115,RF55_6716,8e-19
100576150,RF55_860,8e-150
726877,RF55_6716,3e-16
100576224,RF55_6716,4e-16
100577841,RF55_6716,3e-19
726898,RF55_6716,2e-14
102654084,RF55_859,2e-86
412795,RF55_858,0.0
102653701,RF55_18324,1e-29
724493,RF55_8202,1e-08
409613,RF55_6582,2e-138
412796,RF55_6583,3e-144
102654737,RF55_14674,1e-57
411611,RF55_9646,7e-59
551593,RF55_16355,0.0
409680,RF55_1317,0.0
409681,RF55_1318,1e-61
409682,RF55_8412,0.0
726948,RF55_5933,8e-33
726965,RF55_3378,2e-125
408508,RF55_6114,0.0
410581,RF55_8524,0.0
408507,RF55_8150,0.0
410580,RF55_6918,2e-122
551328,RF55_10555,0.0
100379261,RF55_10554,0.0
410578,RF55_10838,3e-131
409490,RF55_17399,2e-54
410577,RF55_11558,3e-79
102656423,RF55_17399,8e-21
551078,RF55_6820,1e-74
551036,RF55_21904,4e-94
413078,RF55_12015,2e-47
551902,RF55_12016,2e-139
727031,RF55_12975,0.0
552634,RF55_6607,2e-160
412231,RF55_6980,2e-172
409377,RF55_14850,0.0
552201,RF55_10347,0.0
724125,RF55_8841,2e-25
410575,RF55_1329,0.0
100576194,RF55_1330,3e-61
410573,RF55_3261,0.0
724380,RF55_541,0.0
724467,RF55_542,1e-83
724551,RF55_3198,5e-138
552616,RF55_1017,8e-59
409550,RF55_2546,0.0
724596,RF55_4509,0.0
412830,RF55_4510,0.0
412503,RF55_13746,3e-135
102655178,RF55_8642,1e-72
551908,RF55_5241,2e-30
411410,RF55_1481,0.0
411410,RF55_1481,5e-30
552237,RF55_9103,3e-55
412828,RF55_7914,0.0
102655352,RF55_1473,1e-25
413697,RF55_14852,4e-108
552081,RF55_1473,2e-166
724965,RF55_11040,5e-20
552312,RF55_1331,0.0
100576958,RF55_1332,0.0
725088,RF55_4038,0.0
100577001,RF55_8221,1e-12
552114,RF55_7249,0.0
724917,RF55_15931,8e-121
413891,RF55_365,0.0
413892,RF55_366,0.0
412187,RF55_367,0.0
412547,RF55_368,5e-83
409521,RF55_16913,3e-139
100578522,RF55_19584,6e-98
411576,RF55_1626,0.0
411575,RF55_1926,4e-33
552086,RF55_1735,1e-169
411525,RF55_1628,0.0
552350,RF55_2636,1e-49
102655415,RF55_3158,1e-45
412739,RF55_5523,3e-56
412739,RF55_5523,2e-26
412739,RF55_5523,3e-21
412739,RF55_5523,6e-19
412739,RF55_5523,1e-15
550975,RF55_12839,2e-38
412637,RF55_15873,0.0
550828,RF55_5446,0.0
412064,RF55_4370,3e-159
724867,RF55_4369,0.0
551938,RF55_5446,9e-95
552205,RF55_4369,5e-69
102655009,RF55_5446,8e-76
724552,RF55_11789,9e-111
100577769,RF55_1971,2e-113
724468,RF55_9454,3e-96
100577061,RF55_3428,6e-73
551080,RF55_19051,1e-114
413386,RF55_2881,0.0
413385,RF55_4706,0.0
724161,RF55_7822,0.0
724126,RF55_15162,2e-39
726935,RF55_5195,7e-20
410052,RF55_21625,4e-59
100576709,RF55_6055,0.0
100576709,RF55_6055,1e-113
100576709,RF55_6055,6e-101
552328,RF55_17981,1e-61
726816,RF55_11101,0.0
413633,RF55_2015,6e-89
100576487,RF55_1132,3e-28
412379,RF55_1131,0.0
552533,RF55_1130,2e-138
552554,RF55_1129,4e-144
100576457,RF55_4535,8e-70
409222,RF55_4808,4e-113
727004,RF55_4809,7e-97
100577610,RF55_4810,0.0
411574,RF55_4811,3e-87
552756,RF55_15877,1e-81
726888,RF55_2681,0.0
100578662,RF55_5347,1e-07
552675,RF55_2865,1e-85
409688,RF55_2866,0.0
102655617,RF55_2867,2e-28
412943,RF55_10672,0.0
412455,RF55_5040,3e-73
412455,RF55_5040,2e-15
552646,RF55_8233,0.0
552637,RF55_4175,0.0
409423,RF55_14365,0.0
409424,RF55_11422,0.0
413533,RF55_3559,2e-160
413534,RF55_3558,7e-149
409953,RF55_3558,0.0
409953,RF55_3558,6e-33
552567,RF55_3557,0.0
409384,RF55_3556,0.0
552531,RF55_3555,7e-63
413529,RF55_3023,3e-08
726117,RF55_8905,5e-141
552470,RF55_8862,3e-97
409604,RF55_7635,0.0
413532,RF55_7637,0.0
409952,RF55_10076,0.0
409952,RF55_10076,7e-93
726460,RF55_11119,1e-76
412470,RF55_15280,0.0
412031,RF55_12632,0.0
551329,RF55_653,0.0
726354,RF55_652,3e-154
409854,RF55_652,2e-107
100577347,RF55_3658,3e-75
100576563,RF55_8966,2e-103
726251,RF55_10054,9e-17
726424,RF55_14232,2e-54
551252,RF55_407,4e-67
413799,RF55_6889,8e-89
724422,RF55_6890,1e-76
410648,RF55_1076,5e-140
724297,RF55_4905,1e-20
724252,RF55_4905,0.0
551506,RF55_5529,3e-81
102656757,RF55_4905,3e-24
406077,RF55_9599,7e-117
551594,RF55_5663,2e-126
410643,RF55_2176,3e-165
410642,RF55_7592,8e-155
408559,RF55_9465,0.0
408558,RF55_9466,0.0
408557,RF55_4531,0.0
412084,RF55_3190,4e-149
412084,RF55_3190,4e-14
412084,RF55_3190,8e-07
412083,RF55_9425,0.0
551771,RF55_1619,0.0
409514,RF55_1620,6e-39
551039,RF55_9799,0.0
725928,RF55_11399,0.0
551165,RF55_11289,0.0
551848,RF55_12796,0.0
551848,RF55_12796,2e-24
551848,RF55_12796,1e-21
551848,RF55_12796,3e-20
551848,RF55_12796,5e-20
100576590,RF55_8498,9e-42
413802,RF55_3626,0.0
551947,RF55_493,0.0
551947,RF55_493,1e-171
551947,RF55_493,8e-152
551991,RF55_12950,0.0
552019,RF55_2447,0.0
725469,RF55_2446,0.0
725469,RF55_2446,1e-141
725469,RF55_2446,1e-87
725469,RF55_2446,3e-54
411953,RF55_2445,0.0
552100,RF55_4426,0.0
409487,RF55_4425,0.0
411556,RF55_4423,0.0
411556,RF55_4423,2e-36
409469,RF55_4193,0.0
725251,RF55_4195,4e-07
409572,RF55_4197,0.0
412696,RF55_6155,1e-126
100577046,RF55_3421,1e-38
725117,RF55_6154,5e-136
408556,RF55_14544,0.0
552318,RF55_6543,2e-98
552334,RF55_11356,0.0
100578129,RF55_2446,1e-19
102653645,RF55_2446,6e-08
102653645,RF55_2446,1e-07
102653645,RF55_2446,7e-07
411469,RF55_5996,0.0
102656258,RF55_5997,0.0
412513,RF55_1737,5e-150
412513,RF55_1737,5e-39
724807,RF55_1736,2e-14
552448,RF55_16598,2e-69
409638,RF55_5446,2e-144
413789,RF55_5446,3e-137
550708,RF55_1440,0.0
411816,RF55_1441,0.0
411815,RF55_9602,8e-168
552009,RF55_5416,1e-45
726279,RF55_5985,4e-56
412349,RF55_8282,9e-92
552113,RF55_6625,4e-73
100577886,RF55_418,0.0
100577886,RF55_418,1e-115
552288,RF55_741,0.0
551547,RF55_4297,0.0
551547,RF55_4297,3e-11
551547,RF55_4297,5e-11
552597,RF55_14907,8e-31
100577966,RF55_1478,5e-12
726096,RF55_6272,1e-121
552564,RF55_14128,1e-130
102654007,RF55_17272,3e-11
726021,RF55_11065,0.0
409891,RF55_5600,0.0
409890,RF55_3644,4e-112
552490,RF55_3643,6e-111
551079,RF55_3157,3e-69
412890,RF55_5133,1e-39
412890,RF55_5133,6e-22
409655,RF55_13792,0.0
725470,RF55_4529,0.0
551214,RF55_7917,0.0
412357,RF55_2871,0.0
725662,RF55_2870,0.0
551151,RF55_5107,5e-110
551106,RF55_5106,7e-112
100576544,RF55_5105,0.0
412529,RF55_8999,2e-131
100578035,RF55_3455,4e-150
550989,RF55_7599,9e-158
551436,RF55_11572,0.0
725883,RF55_11573,8e-33
100578071,RF55_5571,0.0
551374,RF55_2656,5e-24
725395,RF55_2919,0.0
725395,RF55_2919,3e-19
412608,RF55_2920,0.0
412608,RF55_2920,1e-76
412563,RF55_4584,5e-28
685996,RF55_13412,6e-85
725252,RF55_3781,1e-125
725252,RF55_3781,7e-51
551429,RF55_6766,0.0
102654289,RF55_6765,9e-16
725118,RF55_4466,0.0
551505,RF55_4465,1e-173
413852,RF55_4464,2e-161
410649,RF55_5620,0.0
100577163,RF55_5621,5e-99
100577163,RF55_5621,7e-52
100577206,RF55_12642,1e-65
551686,RF55_3369,0.0
551710,RF55_3487,0.0
413121,RF55_3487,8e-89
413120,RF55_105,0.0
413119,RF55_6461,8e-76
551799,RF55_15361,3e-139
102653780,RF55_2075,4e-129
102653780,RF55_2075,7e-25
102653780,RF55_2075,4e-11
409777,RF55_2075,0.0
100577697,RF55_2073,3e-62
102656840,RF55_13678,2e-42
724692,RF55_9171,0.0
410069,RF55_407,5e-67
410652,RF55_1134,0.0
410652,RF55_1134,4e-15
